Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
['GEM/2025/B/6821130'],Custom Bid for Services - Hiring of One (01) set of Torque Turn Services - Well Services RJY Asset,[1],Ministry of Petroleum and Natural Gas NA,2025-10-24T19:12:17Z,2025-10-24T19:12:17Z,No
['GEM/2025/B/6820988'],Custom Bid for Services - ----,[1],"Ministry of Ports, Shipping and Waterways Dredging Corporation of India Limited",2025-10-24T15:26:24Z,2025-10-24T15:26:24Z,No
['GEM/2025/B/6824701'],Insulation Tester,[1],PMO Department of Atomic Energy,2025-10-25T16:54:32Z,2025-10-25T16:54:32Z,No
['GEM/2025/B/6824478'],"Handling and Transport on Lumpsum Basis - Handling Service, Handling and Transport of foodgrains at",[1],Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-10-25T15:44:31Z,2025-10-25T15:44:31Z,No
['GEM/2025/B/6819850'],"TITANIUM PROXIMAL FEMORAL NAILS ASSORTED SIZES,TITANIUM LOCKING COMPRESSOR PLATES ASSORTED SIZES,PE",[310],"Ministry of Ports, Shipping and Waterways NA",2025-10-24T18:49:34Z,2025-10-24T18:49:34Z,No
['GEM/2025/B/6822995'],"Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,Manpower Outsourcing",[11],PMO Department of Atomic Energy,2025-10-25T10:23:50Z,2025-10-25T10:23:50Z,No
['GEM/2025/B/6822771'],Barytes for Chemical Industry and Oil-Well Drilling conforming to IS 2881,[2500],Ministry of Petroleum and Natural Gas OIL INDIA Limited,2025-10-25T23:55:08Z,2025-10-25T23:55:08Z,No
['GEM/2025/B/6822754'],"Custom Bid for Services - SUPPLY, INSTALLATION OF 6 NOS VHF SETS, 1 NO BASE STATION AND INTEGRATION",[1],Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,2025-10-25T22:09:30Z,2025-10-25T22:09:30Z,No
['GEM/2025/B/6822520'],Custom Bid for Services - Valuation of RINL-VSP Lands Located in Visakhapatnam,[1],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-24T19:57:03Z,2025-10-24T19:57:03Z,No
['GEM/2025/B/6819136'],Switcher,[2],Department of Space Department of Space,2025-10-24T14:58:43Z,2025-10-24T14:58:43Z,No
['GEM/2025/B/6818774'],Leasing in of Commercial Properties - Office Space; Wet Lease (maintenance to be borne by lessor); ,[1],Ministry of Labour and Employment NA,2025-10-24T19:36:22Z,2025-10-24T19:36:22Z,No
['GEM/2025/B/6818768'],Leasing in of Commercial Properties - Office Space; Wet Lease (maintenance to be borne by lessor); ,[1],Ministry of Labour and Employment NA,2025-10-24T19:25:39Z,2025-10-24T19:25:39Z,No
['GEM/2025/B/6818759'],Leasing in of Commercial Properties - Office Space; Wet Lease (maintenance to be borne by lessor); ,[1],Ministry of Labour and Employment NA,2025-10-24T19:16:22Z,2025-10-24T19:16:22Z,No
['GEM/2025/B/6818753'],Leasing in of Commercial Properties - Office Space; Wet Lease (maintenance to be borne by lessor); ,[1],Ministry of Labour and Employment NA,2025-10-24T19:03:23Z,2025-10-24T19:03:23Z,No
['GEM/2025/B/6818742'],Leasing in of Commercial Properties - Office Space; Wet Lease (maintenance to be borne by lessor); ,[1],Ministry of Labour and Employment NA,2025-10-24T18:48:10Z,2025-10-24T18:48:10Z,No
['GEM/2025/B/6818725'],Leasing in of Commercial Properties - Office Space; Wet Lease (maintenance to be borne by lessor); ,[1],Ministry of Labour and Employment NA,2025-10-24T18:34:21Z,2025-10-24T18:34:21Z,No
['GEM/2025/B/6817669'],"COBALT BLUE GLASS FOR BF1 TUYERE,ROUND COBALT BLUE GLASS FOR BF 3 TUYERE",[1500],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-25T17:41:04Z,2025-10-25T17:41:04Z,No
['GEM/2025/B/6817596'],HONEY COMB TABLE,[2],Ministry of Defence Department of Defence Production,2025-10-24T13:53:07Z,2025-10-24T13:53:07Z,No
['GEM/2025/B/6817568'],"INJ METHOTREXATE 50MG,TAB MISOPROSTOL 200MCG,TAB MISOPROSTOL 25MCG,URINE PREGNANCY KIT",[2730],Ministry of Defence Department of Military Affairs,2025-10-25T12:39:56Z,2025-10-25T12:39:56Z,No
['GEM/2025/B/6817512'],INDUSTRIAL VACCUM CLEANER 100 litres,[3],Ministry of Defence Department of Defence Production,2025-10-24T13:53:45Z,2025-10-24T13:53:45Z,No
['GEM/2025/B/6817361'],"DETERGENT SOAP 250GMS,250GMS DETERGENT SOAP,SOAP DETERGENT 250GMS,DETERGENT SOAP 250GMS BAR,DETERGE",[27520],"Ministry of Ports, Shipping and Waterways NA",2025-10-24T14:31:34Z,2025-10-24T14:31:34Z,No
['GEM/2025/B/6788527'],Wide - Vision Goggles for Eye - Protector as per IS 5983,[10000],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-24T17:09:37Z,2025-10-24T17:09:37Z,No
['GEM/2025/B/6787210'],Custom Bid for Services - REPAIR OF GALLEY EQUIPMENT,[1],Ministry of Defence Department of Military Affairs,2025-10-24T15:58:34Z,2025-10-24T15:58:34Z,No
['GEM/2025/B/6784088'],Heavy Duty Storage Racks,[6],Department of Space Department of Space,2025-10-24T16:09:10Z,2025-10-24T16:09:10Z,No
['GEM/2025/B/6692770'],"TENOFOVIR 300MG+ LAMIVUDINE 300MG+ DOLUTEGRAVIR 50MG (FDC),TENOFOVIR 300MG+ LAMIVUDINE 300MG+ EFAVI",[7830],Ministry of Defence Department of Military Affairs,2025-10-24T11:34:08Z,2025-10-24T11:34:08Z,No
['GEM/2025/B/6688718'],"Title1,Title2,Title3,Title4,Title5",[12000],PMO Department of Atomic Energy,2025-10-25T16:03:40Z,2025-10-25T16:03:40Z,No
['GEM/2025/B/6688146'],Procurement of emergency backup battery,[1],Ministry of Defence Department of Defence,2025-10-24T09:33:47Z,2025-10-24T09:33:47Z,No
['GEM/2025/B/6323376'],Custom Bid for Services - Supply Installation and Commissioning of EMI EMC Test Facility as per MIL,[1],Ministry of Defence Department of Defence Research & Development,2025-06-09T16:30:36Z,2025-06-09T16:30:36Z,No
['GEM/2025/B/6797066'],CUSTOMIZED 15 SEATER EXECUTIVE CLASSROOM TABLE WITH SEATING ARRANGEMENTS ALONG EACH TABLE WITH ELEC,[3074],Ministry of Defence Department of Military Affairs,2025-10-23T09:42:18Z,2025-10-23T09:42:18Z,No
['GEM/2025/B/6796078'],"DRV, SPEED, VFD MODULE, 45KW/55KW,DRV, SPEED, VVVF, 3PH, 415V AC+ /-6% , 15KW",[6],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-18T12:53:00Z,2025-10-18T12:53:00Z,No
['GEM/2025/B/6795673'],"3 Loading levels and 1000KGS UDL at 1st to 3rd levels, overall, dimensions 6880MMW X 3900MMH X 900 ",[19],Ministry of Defence Department of Military Affairs,2025-10-23T09:41:21Z,2025-10-23T09:41:21Z,No
['GEM/2025/B/6670743'],"3028981_ PIPE, CS, SEAMLESS, 300MM, OXY, BLOWING, LANCE",[200],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-21T15:58:32Z,2025-10-21T15:58:32Z,No
['GEM/2025/B/6718487'],"LAPTOP (NEW SURFACE 7TH EDITION, SNAPDRAGON PROCESSOR, WIN 11 HOME, COPILOT+ 15"" LCD PIXEL SENSE, 1",[1],Ministry of Defence Department of Military Affairs,2025-10-23T09:46:32Z,2025-10-23T09:46:32Z,No
['GEM/2025/B/6661221'],"PSU WITH PART NO 61090026004,PSU WITH PART NO 61090026004,CP4 WITH PART NO 61090016008",[3],Ministry of Defence Department of Military Affairs,2025-10-21T16:47:28Z,2025-10-21T16:47:28Z,No
['GEM/2025/B/6639058'],AR/VR Application Development Including Hardware Installation - Augmented and Virtual reality,[1],Ministry of Defence Department of Military Affairs,2025-10-25T13:24:20Z,2025-10-25T13:24:20Z,No
['GEM/2025/B/6826732'],"Coconut Broom,Soft Brooms,Navtal 7 levers pad locks,Water hose pipe 30 Mtr 0 Point7 Inch,Bleaching ",[97],Ministry of Culture NA,2025-10-27T12:02:05Z,2025-10-27T12:02:05Z,No
['GEM/2025/B/6826587'],VRLA SMF BATTERY WITH BUY BACK FOR PR NO: 20037434,[30],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27T12:52:20Z,2025-10-27T12:52:20Z,No
['GEM/2025/B/6826366'],GIMBAL CONTROL HARDWARE,[1],Ministry of Defence Department of Defence Production,2025-10-27T10:39:47Z,2025-10-27T10:39:47Z,No
['GEM/2025/B/6826322'],Custom Bid for Services - SUPPLY / INSTALLATION / MAINTENANCE OF GSM SIM ENABLED SMART INTEGRATED F,[1],Ministry of Finance Department of Financial Services,2025-10-27T10:52:15Z,2025-10-27T10:52:15Z,No
['GEM/2025/B/6826315'],SCISSOR PLATFORM,[1],Ministry of Defence Department of Defence Production,2025-10-27T10:40:30Z,2025-10-27T10:40:30Z,No
['GEM/2025/B/6826144'],Event or Seminar or Workshop or Exhibition or Expo Management Service - National; OUTSOURCING OF SE,[1],Ministry of Defence Department of Military Affairs,2025-10-28T10:09:34Z,2025-10-28T10:09:34Z,No
['GEM/2025/B/6825250'],Custom Bid for Services - Manpower Hiring for Housekeeping & Administrative Services,[1],Ministry of Education Department of Higher Education,2025-10-26T10:22:17Z,2025-10-26T10:22:17Z,No
['GEM/2025/B/6771721'],Portable Video Scope Display Set,[1],Ministry of Health and Family Welfare Department of Health and Family Welfare,2025-10-27T13:09:01Z,2025-10-27T13:09:01Z,No
['GEM/2025/B/6801457'],"MOT, VVVF, BRAKE SQIM, 415VAC, 160L, 6P, 11kW",[1],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27T12:34:07Z,2025-10-27T12:34:07Z,No
['GEM/2025/B/6801456'],"CONDUIT, MET FLEX, GALV STL BRAIDED, 1/2in,CONDUIT, MET FLEX, GALV STL BRAIDED, 3/4in,CONDUIT, MET ",[320],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27T14:56:25Z,2025-10-27T14:56:25Z,No
['GEM/2025/B/6799337'],"BADGE BERET/PUGREE JUNIOUR SAILOR,BADGE BERET/PUGREE POS,BELT WHITE 100 CMS,BELT WHITE 120 CMS,BERE",[19521],Ministry of Defence Department of Military Affairs,2025-10-28T14:18:10Z,2025-10-28T14:18:10Z,No
['GEM/2025/B/6782475'],"2017725; ENCODER, INC, 10-30Vdc, 12 VDC, HTL, 1000PPR,2114747; ENCODER, INC, 10-30Vdc, 12 VDC, HTL",[40],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27T11:40:14Z,2025-10-27T11:40:14Z,No
['GEM/2025/B/6827925'],"Coconut Broom,Soft Brooms,Country Baskets,Jungle Knifes,Axes with Handle,Navtal 7 Lever Pad Locks,W",[44],Ministry of Culture NA,2025-10-27T16:38:40Z,2025-10-27T16:38:40Z,No
['GEM/2025/B/6827863'],"Coconut Broom,Soft Brooms,Paddle Brooms,Duster Cloth,Stick Brooms,Countyr Baskets,Plastic Buckets,P",[130],Ministry of Culture NA,2025-10-27T14:48:42Z,2025-10-27T14:48:42Z,No
['GEM/2025/B/6827809'],"Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,Manpower Outsourcing",[41],PMO Department of Atomic Energy,2025-10-27T15:10:14Z,2025-10-27T15:10:14Z,No
['GEM/2025/B/6827789'],Pest and Animal Control Service - Maintenance Contract; 1 month; General Pests/Insects Control,[35089],PMO Department of Atomic Energy,2025-10-27T16:05:45Z,2025-10-27T16:05:45Z,No
['GEM/2025/B/6827753'],"Coconut Broom,Soft Brooms,Paddle Brooms,Duster Cloth,Stick Brooms,Jungle Knifes,Axes with Handle,Sp",[69],Ministry of Culture NA,2025-10-27T14:33:06Z,2025-10-27T14:33:06Z,No
['GEM/2025/B/6827566'],"Coconut Broom,Soft Brooms,Paddle Brooms,Stick Brooms,Country Baskets,Spade with Handle,Crow Bar,Nav",[50],Ministry of Culture NA,2025-10-27T14:09:44Z,2025-10-27T14:09:44Z,No
['GEM/2025/B/6827467'],"Coconut Broom,Soft Brooms,Paddle Brooms,Duster Cloth,Stick Brooms,Country Baskets,Round up for tree",[214],Ministry of Culture NA,2025-10-27T13:36:44Z,2025-10-27T13:36:44Z,No
['GEM/2025/B/6827399'],Stationary Valve Regulated Lead Acid Batteries (V2) as per IS 15549,[25],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27T14:31:06Z,2025-10-27T14:31:06Z,No
['GEM/2025/B/6827383'],"Coconut Broom,Soft Brooms,Paddle Brooms,Stick Brooms,Country Baskets,Plastic Buckets,Plastic Mugs,J",[146],Ministry of Culture NA,2025-10-27T13:20:52Z,2025-10-27T13:20:52Z,No
['GEM/2025/B/6827279'],"Coconut Broom,Soft Brooms,Paddle Brooms,Duster Cloth,Stick Brooms,Country Baskets,Jungle Knifes,Sci",[198],Ministry of Culture NA,2025-10-27T13:08:18Z,2025-10-27T13:08:18Z,No
['GEM/2025/B/6805658'],Custom Bid for Services - 200145040 Conducting Third Party (External) Safety Audit for the FY 2025 ,[1],Ministry of Power NA,2025-10-18T11:28:04Z,2025-10-18T11:28:04Z,No
['GEM/2025/B/6863448'],"AIR TO LP LINE SDV-1,AIR TO HP LINE SDV-2,MANDATORY SPARES FOR SDV-1&2,COMMISSIONING SPARES FOR SDV",[4],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07T08:53:50Z,2025-11-07T08:53:50Z,No
['GEM/2025/B/6843306'],"Custom Bid for Services - AMC OF CAESAR-II SOFTWARE-3YRS,Custom Bid for Services - AMC OF PVELITE S",[2],Ministry of Petroleum and Natural Gas NA,2025-11-07T08:53:02Z,2025-11-07T08:53:02Z,No
['GEM/2025/B/6863497'],VARIOUS TYPES OF EXCAVATION WORKS AT BHAVANARAYANA SWAMY TEMPL,[1],Ministry of Culture NA,2025-11-07T09:17:06Z,2025-11-07T09:17:06Z,No
['GEM/2025/B/6849441'],Custom Bid for Services - HIRING OF MOBILE CRANE SERVICES 14TON & 40TON,[1],Ministry of Defence Department of Military Affairs,2025-11-07T09:15:47Z,2025-11-07T09:15:47Z,No
['GEM/2025/B/6863579'],"CS BLIND FL 25NBX150RATING SA105 RF,CS BLIND FL 50NBX150RATING SA105 RF,4INCHFL WN RF125AA 150RATIN",[1472],Ministry of Heavy Industries and Public Enterprises Department of Heavy Industry,2025-11-07T09:40:22Z,2025-11-07T09:40:22Z,No
['GEM/2025/B/6863572'],Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,[16],PMO Department of Atomic Energy,2025-11-07T09:39:04Z,2025-11-07T09:39:04Z,No
['GEM/2025/B/6858256'],"Coconut Broom,Soft Brooms,Jungle knifes,Axes with handle,Spades with Handle,Sickles,Crowbars,Charge",[459],Ministry of Culture NA,2025-11-05T13:58:53Z,2025-11-05T13:58:53Z,No
['GEM/2025/B/6858207'],"Coconut Broom,Soft Brooms,Axes with handle,Jungle Knifes,Spades with Handle,Sickles,Crowbars,Charge",[74],Ministry of Culture NA,2025-11-05T13:45:31Z,2025-11-05T13:45:31Z,No
['GEM/2025/B/6801001'],"Schedule 1 _ Item_10_M0518100500_100262275,Schedule 2 _ Item_20_M0519560301_100262275,Schedule 3 _ ",[5100],Ministry of Power NA,2025-10-31T15:11:37Z,2025-10-31T15:11:37Z,No
['GEM/2025/B/6857882'],"PRINTING OF REFIT CELL BOOK,PRINTING OF TRAVEL FORM REGISTER,PRINTING OF COIN LIST RECONCILATION RE",[31],Ministry of Defence Department of Military Affairs,2025-11-05T14:23:15Z,2025-11-05T14:23:15Z,No
['GEM/2025/B/6853418'],Manpower Outsourcing Services - Minimum wage - Skilled; Graduate; Admin,[10],Ministry of Defence Department of Military Affairs,2025-11-04T18:26:55Z,2025-11-04T18:26:55Z,No
['GEM/2025/B/6790218'],Custom Bid for Services - ----,[1],Ministry of Petroleum and Natural Gas NA,2025-10-15T12:59:58Z,2025-10-15T12:59:58Z,No
['GEM/2025/B/6844619'],Procurement of LIgneous Customised Dining Chairs for ENC(O) Mess,[350],Ministry of Defence Department of Military Affairs,2025-11-04T18:55:02Z,2025-11-04T18:55:02Z,No
['GEM/2025/B/6846662'],PROCUREMENT OF WOODEN HEAD BY TABLE BY USING 18 MM MARINE WATER PROOF PLY WOOD WITH TEAK WOOD SUPPO,[148],Ministry of Defence Department of Military Affairs,2025-11-04T19:00:49Z,2025-11-04T19:00:49Z,No
['GEM/2025/B/6845127'],PROVISIONING AND UPGRADATION OF LIGNEOUS VERTICAL FIXED RACKS,[30],Ministry of Defence Department of Military Affairs,2025-11-04T19:06:12Z,2025-11-04T19:06:12Z,No
['GEM/2025/B/6816409'],"INDIAN GAUR.,Four Person Tent,Two Person Tent,FRESH WATER CROCODILE,PEACOCK,CHOSINGHA,RABBIT",[14],Environment Forests Science and Technology Department Andhra Pradesh,2025-10-24T12:53:24Z,2025-10-24T12:53:24Z,No
['GEM/2025/B/6852104'],BOLTS RATE CONTRACT FOR NPCB 2025-27,[30000],Ministry of Petroleum and Natural Gas NA,2025-11-03T18:30:03Z,2025-11-03T18:30:03Z,No
['GEM/2025/B/6852318'],"Manpower Outsourcing Services - Minimum wage - Highly-Skilled; Graduate; Finance/Accounts,Manpower ",[4],Ministry of Youth Affairs and Sports Department of Sports,2025-11-03T19:07:02Z,2025-11-03T19:07:02Z,No
['GEM/2025/B/6852028'],"SUPPLY OF 1 TR HI WALL SPLIT INVERTER TYPE AC,SUPPLY OF 2 TR CEILING MOUNTED SPLIT AC,SUPPLY INSTAL",[3384],Ministry of Finance Department of Financial Services,2025-11-03T19:10:31Z,2025-11-03T19:10:31Z,No
['GEM/2025/B/6843287'],Acetylene Pressure Regulator as per IS 6901,[14],Ministry of Railways Indian Railways,2025-11-03T19:35:39Z,2025-11-03T19:35:39Z,No
['GEM/2025/B/6838366'],"Ladder, Fire, Extension, 7.5m (Defence)",[1],Ministry of Defence Department of Military Affairs,2025-11-03T19:18:41Z,2025-11-03T19:18:41Z,No
['GEM/2025/B/6848887'],Custom Bid for Services - REPAIR AND SERVICEABILITY CHECKS OF HEAVY-DUTY INDUSTRIAL WASHING MACHINE,[1],Ministry of Defence Department of Military Affairs,2025-11-03T20:28:34Z,2025-11-03T20:28:34Z,No
['GEM/2025/B/6848861'],"Mettalic Putty,Pantry Goose Neck,Araidite Composite,Split Pin,Nails,Cutting grinding buffing wheels",[771],Ministry of Defence Department of Military Affairs,2025-11-03T20:26:39Z,2025-11-03T20:26:39Z,No
['GEM/2025/B/6854267'],AMC / CMC of Fire Extinguishers - Storage; Dry Powder Fire Extinguisher,[54],Ministry of Consumer Affairs Food and Public Distribution Department of Food and Public Distribution,2025-11-04T12:33:37Z,2025-11-04T12:33:37Z,No
['GEM/2025/B/6844464'],Security Manpower Service (Version 2.0) - Office/Commercial/Institutions/ Residential; Unarmed Secu,[3],Ministry of Education Department of School Education and Literacy,2025-10-31T16:46:36Z,2025-10-31T16:46:36Z,No
['GEM/2025/B/6851792'],"Super M 1000H ME Grade Fenders of 1.50 M long,Fenders of Super M 1000H ME Grade of 1.50M long,M 100",[48],"Ministry of Ports, Shipping and Waterways NA",2025-11-04T12:17:55Z,2025-11-04T12:17:55Z,No
['GEM/2025/B/6818128'],Custom Bid for Services - Engaging Contract Workmen for BEL Machilipatnam(MC) Unit,[1],Ministry of Defence Department of Defence Production,2025-10-27T10:50:51Z,2025-10-27T10:50:51Z,No
['GEM/2025/B/6817518'],"PARTICULATE RESPIRATOR MASK,PIPETTE TIP FOR VARIABLE PIPETTE,PIPETTE TIP FOR VARIABLE PIPETTE,NITRI",[689],Ministry of Defence Department of Military Affairs,2025-10-27T11:04:23Z,2025-10-27T11:04:23Z,No
['GEM/2025/B/6817215'],4.7mtr General purpose Inflatable Craft (GPIC) without OBM,[1],Ministry of Defence Department of Military Affairs,2025-10-28T16:49:30Z,2025-10-28T16:49:30Z,No
['GEM/2025/B/6816800'],Manpower Outsourcing Services - Minimum wage - Unskilled; Not Required; Others,[6],Ministry of Mines NA,2025-10-27T13:56:59Z,2025-10-27T13:56:59Z,No
['GEM/2025/B/6813750'],"Klystron Test Bench,Gunn Oscillator Frequency Response Characteristics Bench Setup,Reflex Klystron ",[19],Ministry of Education Department of Higher Education,2025-10-27T16:49:33Z,2025-10-27T16:49:33Z,No
['GEM/2025/B/6807600'],Repair and Overhauling Service - THREE FIELD SERVICE REPRESENTATIVE  FSR  AGB REPAIRS FOR 05 DAYS O,[1],Ministry of Defence Department of Military Affairs,2025-10-27T11:08:07Z,2025-10-27T11:08:07Z,No
['GEM/2025/B/6807449'],Repair and Overhauling Service - UPGRADATION OF IPMS BY INSTALLATION OF GROUND FAULT DETECTION AND ,[1],Ministry of Defence Department of Military Affairs,2025-10-27T10:52:34Z,2025-10-27T10:52:34Z,No
['GEM/2025/B/6806565'],Repair and Overhauling Service - REPLACEMENT OF GRM MOUNTS  IN SHIP; ANY OTHER SUITABLE BRAND; No; ,[1],Ministry of Defence Department of Military Affairs,2025-10-27T11:00:50Z,2025-10-27T11:00:50Z,No
['GEM/2025/B/6757469'],"ROLLER TABLE MOTOR, SCIM, 415V AC, B5 MOUNT, 5.5KW,ROLLER TABLE MOTOR, SCIM, 415V AC, B5 MOUNT, 2.2",[3],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-10-27T12:11:09Z,2025-10-27T12:11:09Z,No
['GEM/2025/B/6755979'],72.5 kV VT (1- Phase) Ratio: 33kv/? 3 & 0.11/? 3v with Terminal connectors for Single ACSR Moos,[6],Ministry of Power POWER GRID Corporation OF INDIA Limited,2025-10-27T15:23:02Z,2025-10-27T15:23:02Z,No
['GEM/2025/B/6280251'],Toner Cartridges / Ink Cartridges / Consumables for Printers,[10],Ministry of Steel Rashtriya Ispat Nigam Limited,2025-05-27T17:06:59Z,2025-05-27T17:06:59Z,No
['GEM/2025/B/6851313'],Deep Freezer with Compressor. Capacity 425 Ltr,[1],Ministry of Defence Department of Defence,2025-11-03T16:07:55Z,2025-11-03T16:07:55Z,No
['GEM/2025/B/6812262'],"BIOMETRIC ACCESS CONTROL SYSTEM WITH SINGLE DOOR EM LOCK, LU BRACKET AND PUSH BUTTON,PROCUREMENT AN",[3],Ministry of Defence Department of Military Affairs,2025-11-03T16:00:25Z,2025-11-03T16:00:25Z,No
['GEM/2025/B/6850083'],Monthly Basis Cab & Taxi Hiring Services - Premium SUV; 2000 km x 320 hours; Local 24*7,[1],Ministry of Finance Department of Revenue,2025-11-03T12:54:21Z,2025-11-03T12:54:21Z,No
['GEM/2025/B/6791900'],Customized AMC/CMC for Pre-owned Products - RIM Seal Systems; As per tender; Annual Maintenance Con,[1],Ministry of Petroleum and Natural Gas NA,2025-10-17T13:53:59Z,2025-10-17T13:53:59Z,No
['GEM/2025/B/6715173'],"Custom Bid for Services - Hiring of Services for Venue Preparation, Provision of Refreshment and Pr",[1],Ministry of Defence Department of Military Affairs,2025-11-03T12:47:50Z,2025-11-03T12:47:50Z,No
